"Ticker
","Name
","Inception Date
","Fund Asset Class Focus
","Parent Comp. Name
","Fund Industry Focus
","Tot Asset (M)
"
HFMDX US Equity,HENNESSY CORNERST M/C 30-INV,9/17/2003,Equity,Hennessy Funds Trust,N.A.,406.797
FICEX US Equity,FROST CORE GROWTH EQUITY-INS,4/25/2008,Equity,Advisors' Inner Circle Fund II/Frost Investment Advisors LLC,N.A.,406.707
IG US Equity,PRINCIPAL INVESTMENT GRADE,4/19/2018,Fixed Income,Principal ETFs/USA,N.A.,406.062
MSEJX US Equity,MM SELECT EQUITY ASSET-I,9/15/2016,Equity,MassMutual Select Funds,N.A.,405.796
LAIEX US Equity,LORD ABBETT INTL OPPORT-A,12/13/1996,Equity,Lord Abbett Securities Trust,N.A.,405.739
CCSGX US Equity,CONESTOGA SMID CAP-INST,12/15/2014,Equity,Conestoga Funds,N.A.,405.677
JNUSX US Equity,JPMORGAN INTL VALUE-L,11/4/1993,Equity,JPMorgan Trust II,N.A.,405.663
WFEAX US Equity,ALLSPRING INTL EQTY-A,1/20/1998,Equity,Allspring Funds Trust,N.A.,405.48
BRASX US Equity,BLACKROCK BD ALL TGT SH-S,10/1/2004,Fixed Income,Blackrock Allocation Target Shares,N.A.,405.289
GSFAX US Equity,GOLDMAN SACHS BOND FUND-A,9/1/1998,Fixed Income,Goldman Sachs Trust,N.A.,404.148
FWRLX US Equity,FIDELITY SELECT WIRELESS PRT,9/21/2000,Equity,Fidelity Funds/USA,Communications,403.581
BRW US Equity,SABA CAPITAL INCOME & OPPORT,5/12/1988,Fixed Income,Saba Capital Management LP/USA,N.A.,403.084
MSCFX US Equity,MAIRS AND POWER SMALL CAP,8/11/2011,Equity,Mairs & Power Funds/USA,N.A.,403.079
ACIO US Equity,APTUS COLLARED INC OPP ETF,7/10/2019,Equity,ETF Series Solutions,N.A.,401.912
PCSGX US Equity,PACE SM/MD CO GR EQ INV-P,8/24/1995,Equity,PACE Select Advisors Trust,N.A.,400.829
SREAX US Equity,PGIM SELECT REAL ESTATE-A,8/1/2014,Equity,Prudential Investment Portfolios 9,Real Estate,400.034
MSTPX US Equity,MORNINGSTAR MUNI BND,11/2/2018,Fixed Income,Morningstar Funds Trust,N.A.,399.955
FFA US Equity,FIRST TRUST ENH EQUITY INC,8/26/2004,Equity,First Trust/Closed-End Funds/USA,N.A.,399.914
STWTX US Equity,HRTFRD SCHR TAX-AWR BND-I,10/3/2011,Fixed Income,Hartford Mutual Funds II Inc,N.A.,399.383
PRELX US Equity,T ROWE PR EM MKT LOC CUR-INV,5/26/2011,Fixed Income,T Rowe Price International Funds Inc,N.A.,398.472
FMDTX US Equity,FRANKLIN MD TAX-FR INC-A1,10/3/1988,Fixed Income,Franklin Tax Free Trust,N.A.,398.141
AGREX US Equity,INVESCO GLBL RL EST-A,4/29/2005,Equity,AIM Investment Funds Invesco Investment Funds,Real Estate,397.741
GUBGX US Equity,VICTORY RS INTERNATIONAL-A,2/16/1993,Equity,Victory Portfolios,N.A.,395.862
LAPLX US Equity,LORD ABBETT CORE PLUS BND-A,12/1/2015,Fixed Income,Lord Abbett Investment Trust,N.A.,395.015
AFB US Equity,ALLIANCE NATIONAL MUNI INC,1/28/2002,Fixed Income,Alliance Funds/Closed-end/USA,N.A.,394.981
DFCF US Equity,DIMENSIONAL CORE FIXED INC,11/16/2021,Fixed Income,Dimensional ETF Trust,N.A.,394.723
GGSYX US Equity,GRANDEUR PEAK GL STALWA-INST,9/1/2015,Equity,Financial Investors Trust/Grandeur Peak Global Advisors LLC,N.A.,394.658
SAMHX US Equity,VIRTUS SEIX HIGH YIELD-I,10/11/2004,Fixed Income,Virtus Asset Trust,N.A.,393.378
BUFD US Equity,FT CBOE VEST FUND DEEP BUFF,1/21/2021,Equity,First Trust ETFs/USA,N.A.,393.177
EXOSX US Equity,MANNING & NAPIER OVERSEA-I,9/23/1998,Equity,Manning & Napier Fund Inc,N.A.,393.107
SSCGX US Equity,SEI SMALL CAP GROWTH FUND-F,4/20/1992,Equity,SEI Institutional Managed Trust,N.A.,392.737
SPGBX US Equity,SYMMETRY PANO GL FIX INC-I,5/1/2018,Fixed Income,Two Roads Shared Trust,N.A.,392.655
SPWAX US Equity,AMER BCN STPHN SM CAP GR-A,2/27/2012,Equity,American Beacon Funds,N.A.,392.005
APIUX US Equity,YORKTOWN MULTI-SECTR BON-A,7/1/1997,Fixed Income,American Pension Investors Trust,N.A.,391.879
ARMIX US Equity,ARGA EMRG MRKTS VAL-INST,4/30/2021,Equity,Advisors Inner Circle Fund II/ARGA Investment Management LP,N.A.,391.818
WSCAX US Equity,WANGER INTERNATIONAL,5/3/1995,Equity,Wanger Advisors Trust,N.A.,390.749
ASG US Equity,LIBERTY ALL-STAR GROWTH FD,3/14/1986,Equity,Alps Closed End Funds/USA,N.A.,390.622
PREF US Equity,PRNCPAL SPCTRM PREF SEC ACTV,7/11/2017,Fixed Income,Principal ETFs/USA,N.A.,390.529
DTGRX US Equity,BNYM TECHNOLOGY GROWTH-A,10/13/1997,Equity,BNY Mellon Advantage Funds Inc,Technology,390.436
PHDG US Equity,INVESCO S&P 500 DOWNSIDE HED,12/6/2012,Equity,Invesco ETFs/USA,N.A.,389.585
FLGV US Equity,FRANKLIN LIBERTY US TR B ETF,6/11/2020,Fixed Income,Franklin LibertyShares ETFs/USA,N.A.,388.553
EKWAX US Equity,ALLSPRING PREC MTLS-A,1/20/1998,Equity,Allspring Funds Trust,Materials,388.548
MIN US Equity,MFS INTERMEDIATE INC TRUST,3/18/1988,Fixed Income,MFS Funds/Closed-end/USA,N.A.,388.398
WAMVX US Equity,WASATCH MICRO CAP VALUE-INV,7/28/2003,Equity,Wasatch Funds Trust,N.A.,387.91
FSTGX US Equity,FIDELITY INTRM GOVT INC,5/2/1988,Fixed Income,Fidelity Income Fund/MA,N.A.,387.353
TLOTX US Equity,TRANSAMERICA LRG VAL OPP-I3,5/8/2017,Equity,Transamerica Funds,N.A.,386.951
RSPFX US Equity,VICTORY RS PARTNERS FUND-A,7/12/1995,Equity,Victory Portfolios,N.A.,386.28
EALCX US Equity,EATON VANCE GROWTH FUND-A,9/9/2002,Equity,Eaton Vance Special Investment Trust,N.A.,385.707
RSGGX US Equity,VICTORY RS GLOBAL FUND-A,5/16/2011,Equity,Victory Portfolios,N.A.,384.822
DRNJX US Equity,BNYM NJ MUNI BND-A,11/6/1987,Fixed Income,Dreyfus New Jersey Municipal Bond Fund Inc/Fund Parent,N.A.,383.982
BATEX US Equity,BLACKROCK ALLOC TARG-BAT E,8/5/2014,Fixed Income,Blackrock Allocation Target Shares,N.A.,383.688
GTCGX US Equity,GLENMEDE CORE FIXED INCOME,11/17/1988,Fixed Income,Glenmede Fund Inc,N.A.,383.172
MELIX US Equity,MSIF EMERG MRKTS LDRS-I,1/5/2015,Equity,Morgan Stanley Institutional Fund Inc,Thematic,382.354
BGR US Equity,BLACKROCK ENRGY & RES,12/23/2004,Equity,BlackRock Funds/Closed-End/USA,Thematic,382.193
DUSA US Equity,DAVIS SELECT US EQUITY ETF,1/12/2017,Equity,Davis Fundamental ETF Trust,N.A.,382.102
MDDAX US Equity,MASSMUTUAL SEL DIVER VAL-A,10/15/2004,Equity,MassMutual Select Funds,N.A.,381.578
AAHMX US Equity,ABRDN SHRT DUR H/Y MUNI-A,5/31/2013,Fixed Income,Alpine Equity Trust,N.A.,381.354
MUSRX US Equity,MSVIF-US REAL ESTATE-I,3/3/1997,Equity,Morgan Stanley Variable Insurance Fund Inc,Real Estate,379.408
RFI US Equity,COHEN & STEERS TOT RET RLTY,9/17/1993,Equity,Cohen & Steers Funds/Closed-end/USA,Real Estate,379.009
EDD US Equity,MORGAN STANLEY EMERGING MARK,4/23/2007,Fixed Income,Morgan Stanley Funds/Closed-End/USA,N.A.,378.831
USTB US Equity,VICTORYSHARES USAA CORE SHOR,10/26/2017,Fixed Income,Victory Portfolios II,N.A.,378.749
DBFRX US Equity,DOUBLELINE FLOATING RATE-I,2/1/2013,Fixed Income,DoubleLine Funds Trust,N.A.,378.642
CSTBX US Equity,CALAMOS SHORT-TERM BOND-A,9/19/2018,Fixed Income,Calamos Investment Trust,N.A.,378.134
BWDTX US Equity,BYD WTTERSN LTD DUR ENH-I2,7/28/2016,Fixed Income,Northern Lights Fund Trust III/Boyd Watterson Asset Management LLC,N.A.,377.98
GCEBX US Equity,GLMAN SCHS CLN ENRGY INC-A,6/26/2020,Equity,Goldman Sachs Trust,N.A.,377.896
MINEX US Equity,MNSTY MCKY INTL EQTY-B,9/13/1994,Equity,MainStay Funds/The,N.A.,377.624
AEF US Equity,ABERDEEN EM MRKT EQTY INC,9/27/1989,Equity,Aberdeen Asset Managers Ltd,N.A.,377.426
AVUSX US Equity,AVANTIS US EQUITY-INST,12/16/2019,Equity,American Century ETF Trust,N.A.,377.402
SUVAX US Equity,PGIM Q SOL LARG-CAP VAL FD-A,3/30/2001,Equity,Prudential Investment Portfolios 3,N.A.,377.376
SHIAX US Equity,WA SHORT DURATION HI INC-A,11/6/1992,Fixed Income,Legg Mason Partners Equity Trust,N.A.,377.181
MOPIX US Equity,MAINSTAY MCKAY US SM COR-I,1/12/1987,Equity,MainStay Funds/The,N.A.,376.33
RSBTX US Equity,RUSSELL SHRT DUR BND-A,3/1/2007,Fixed Income,Russell Investment Co,N.A.,376.258
FFXSX US Equity,FIDELITY LIMITED TERM GOVT,11/10/1986,Fixed Income,Fidelity Advisor Series IV,N.A.,376.008
MANJX US Equity,BLACKROCK NJ MUNI BND-I,8/31/1990,Fixed Income,BlackRock Funds Inc/USA,N.A.,375.836
TAIL US Equity,CAMBRIA TAIL RISK ETF,4/6/2017,Fixed Income,Cambria ETFs/USA,N.A.,375.319
ARTHX US Equity,ARTISAN GLOBAL EQUITY-INV,3/29/2010,Equity,Artisan Partners Funds Inc,N.A.,374.786
FKLAX US Equity,FRANKLIN LA TAX-FR INC-A1,9/1/1987,Fixed Income,Franklin Tax Free Trust,N.A.,374.469
BYM US Equity,BLACKROCK MUNICIPAL INCOME Q,10/31/2002,Fixed Income,BlackRock Funds/Closed-End/USA,N.A.,374.297
INDIX US Equity,ALPS/KOTAK INDIA ESG-I,2/14/2011,Equity,Financial Investors Trust,N.A.,373.993
NWHVX US Equity,NATIONW GNVA M/C GR-A,2/17/1999,Equity,Nationwide Mutual Funds,N.A.,373.599
HCIMX US Equity,HC CAPITAL INT MUNI BOND-HCS,7/1/1998,Fixed Income,HC Capital Trust,N.A.,373.384
MZCSX US Equity,MUZINICH CREDIT OPP-SUPR INS,1/3/2013,Fixed Income,Professionally Managed Portfolios/Muzinich & Co Inc,N.A.,372.815
RYOTX US Equity,ROYCE MICRO-CAP FUND-INV,12/31/1991,Equity,Royce Fund/The,N.A.,372.717
EBSFX US Equity,EB&S INCOME FUND,9/30/2014,Fixed Income,Eubel Brady & Suttman Funds/USA,N.A.,372.659
DHMBX US Equity,BNYM HI YLD MUNI BND-Z,9/30/2005,Fixed Income,Dreyfus Municipal Funds Inc,N.A.,372.529
CHTTX US Equity,AMG RIVER ROAD MID CAP VL-N,9/19/1994,Equity,AMG Funds IV,N.A.,371.925
MGU US Equity,MACQUARIE GLOBAL INFR TOT RT,8/25/2005,Equity,Macquarie Investment Holdings Inc/USA,Thematic,371.812
12VEIUU US Equity,1290 VT EQ INCOME-USD,8/25/2011,Equity,EQ Advisors Trust,N.A.,371.636
SWASX US Equity,SCHWAB GLBL RL EST-SEL,5/31/2007,Equity,Schwab Investments,Real Estate,371.432
MSMLX US Equity,MATTHEWS EMRG MRK SM CO-INV,9/15/2008,Equity,Matthews International Funds,N.A.,371.276
MGRSX US Equity,MASSMUTUAL SEL GROW OPP-R5,5/1/2000,Equity,MassMutual Select Funds,N.A.,371.206
DFDPX US Equity,DF DENT PREMIER GROWTH,7/16/2001,Equity,Forum Funds,N.A.,371.049
ACFFX US Equity,COLUMBIA ACORN INTL SEL-I,11/23/1998,Equity,Columbia Acorn Trust,N.A.,370.638
KSDVX US Equity,KEELEY SMALL CAP DIV VAL-A,12/1/2009,Equity,Keeley Funds Inc/USA,N.A.,369.739
PPUAX US Equity,PIMCO STCK+ INTL UNHDGD-A,11/30/2006,Equity,PIMCO Funds,N.A.,369.655
JIREX US Equity,JOHN HANCOCK RL EST SEC-1,10/14/2005,Equity,John Hancock Funds II,Real Estate,369.287
DFELX US Equity,DFA ENHANCED US LRG CO PORTF,7/2/1996,Equity,DFA Investment Dimensions Group Inc,N.A.,368.556
FTSD US Equity,FRANKLIN LIBERTY SHORT DURAT,11/4/2013,Fixed Income,Franklin LibertyShares ETFs/USA,N.A.,368.441
IRSAX US Equity,DEL IVY SECUR RL EST SEC-A,2/25/1999,Equity,Ivy Funds,Real Estate,368.128
TACLX US Equity,TOUCHSTONE LARGE CAP-A,7/10/2014,Equity,Touchstone Strategic Trust,N.A.,367.877
AVUVX US Equity,AVANTIS US SM CAP VAL-INST,12/4/2019,Equity,American Century ETF Trust,N.A.,366.983
NCICX US Equity,NEW COVENANT INCOME FUND,12/31/1988,Fixed Income,New Covenant Funds,N.A.,366.77
GPRIX US Equity,GRANDEUR PEAK GL REACH-INST,6/19/2013,Equity,Financial Investors Trust/Grandeur Peak Global Advisors LLC,N.A.,366.681
DRXIX US Equity,DFA LTIP PORTFOLIO,3/8/2012,Fixed Income,DFA Investment Dimensions Group Inc,N.A.,366.282
JCBAX US Equity,JPMORGAN CA T/F BND-A,9/10/2001,Fixed Income,JPMorgan Trust I,N.A.,365.898
PPIVX US Equity,PHAEACIAN ACCNT INTL VAL-INS,8/1/2020,Equity,Datum One Series Trust/Phaeacian Partners LLC,N.A.,365.037
FKYTX US Equity,NUVEEN KY MUNICIPAL BOND-A,5/4/1987,Fixed Income,Nuveen Multistate Trust I,N.A.,364.682
EKHAX US Equity,ALLSPRING HIGH YLD BND-A,1/20/1998,Fixed Income,Allspring Funds Trust,N.A.,364.579
TFEQX US Equity,TEMPLETON INST INT EQUITY-P,10/18/1990,Equity,Templeton Income Trust,N.A.,364.354
PECAX US Equity,JPMRGN SMID CAP EQTY-A,5/1/1992,Equity,JPMorgan Trust II,N.A.,364.025
BRSDX US Equity,MFS BLEND RSRCH S/C EQ-A,9/15/2015,Equity,MFS Series Trust X,N.A.,363.746
DFRSX US Equity,DFA DIMENS-ASIA PAC SMALL CO,1/5/1993,Equity,DFA Investment Dimensions Group Inc,N.A.,362.77
HIX US Equity,WESTERN ASSET HIGH INC II,5/28/1998,Fixed Income,Western Asset Trust Closed End Funds/USA,N.A.,362.405
SARK US Equity,TUTTLE CAP SHORT INNOVATION,11/9/2021,Equity,Collaborative Investment Series Trust,Thematic,362.384
WMKGX US Equity,WESMARK LARGE CO FUND,4/15/1997,Equity,Wesmark Funds,N.A.,360.429
RMM US Equity,RIVERNORTH MANAGED DURATION,7/25/2019,Fixed Income,RiverNorth Managed Duration Municipal Income Fund Inc/Fund Parent,N.A.,360.265
SMDLX US Equity,CLEARBRIDGE TACT DIV INC-C,9/22/2000,Equity,Legg Mason Partners Equity Trust,N.A.,360.159
EQIAX US Equity,ALLSPRING E/M EQ INC-A,5/31/2012,Equity,Allspring Funds Trust,N.A.,360.13
UMCVX US Equity,INVESCO VI AMERICAN VAL-I,1/2/1997,Equity,AIM Variable Insurance Funds Invesco Variable Insurance Funds,N.A.,360.07
LICAX US Equity,LORD ABBETT INTL EQTY-A,12/31/2003,Equity,Lord Abbett Securities Trust,N.A.,360.026
SECPX US Equity,SDIT ULTRA SHRT DUR BND-F,9/28/1993,Fixed Income,SEI Daily Income Trust/MA,N.A.,359.925
FCYIX US Equity,FIDELITY SELECT INDUSTRIALS,3/3/1997,Equity,Fidelity Funds/USA,Industrials,359.896
CFMOX US Equity,COMMERCE MO T/F INTM BOND,2/21/1995,Fixed Income,Commerce Funds/The,N.A.,359.728
INGBX US Equity,VOYA GLOBAL BOND-A,6/30/2006,Fixed Income,Voya Mutual Funds,N.A.,358.466
FULVX US Equity,FIDELITY US VOLATIL EQTY,11/5/2019,Equity,Fidelity Summer Street Trust,N.A.,358.15
PMJAX US Equity,PIMCO RAE US SMALL-A,6/5/2015,Equity,PIMCO Funds,N.A.,357.823
FESAX US Equity,FIRST EAGLE SM CAP OPP-A,7/1/2021,Equity,First Eagle Funds,N.A.,357.63
MCGAX US Equity,TRANSAM MID CAP GROW-A,10/31/2013,Equity,Transamerica Funds,N.A.,357.529
NCZ US Equity,VIRTUS ALLIANZGI CN & INC II,7/31/2003,Fixed Income,Allianz Funds/Closed-end/USA,N.A.,357.473
VANTX US Equity,JPMORGAN NY T/F BND-A,2/16/2001,Fixed Income,JPMorgan Trust I,N.A.,357.343
TORYX US Equity,THE TORRAY FUND,12/31/1990,Equity,Torray Fund,N.A.,357.297
PNVAX US Equity,PUTNAM INTL CAP OPPORT-A,12/28/1995,Equity,Putnam Investment Funds,N.A.,357.268
MXSDX US Equity,GRT-WST SHRT DUR BND-INV,4/7/2010,Fixed Income,Great-West Funds Inc,N.A.,356.711
AFVZX US Equity,APPLIED FINANCE SELECT-INST,2/1/2017,Equity,World Funds Trust/Applied Finance Advisors LLC,N.A.,356.416
PFPFX US Equity,POPLAR FOREST PARTNERS-A,12/31/2009,Equity,Advisors Series Trust,N.A.,355.46
FOF US Equity,COHEN & STEERS CLOSED-END OP,11/20/2006,Equity,Cohen & Steers Funds/Closed-end/USA,N.A.,355.356
SNTIX US Equity,SIT TAX FREE INCOME FUND-S,9/29/1988,Fixed Income,Sit Mutual Funds II Inc,N.A.,355.02
MNREX US Equity,MANNING & NAPIER RL EST-S,11/11/2009,Equity,Manning & Napier Fund Inc,Real Estate,354.393
TEI US Equity,TEMPLETON EMERG MKTS INC FD,9/23/1993,Fixed Income,Franklin Templeton Funds/Closed-end/USA,N.A.,354.341
DFAAX US Equity,DFA GLBL COR PL RL RTRN,4/26/2021,Fixed Income,DFA Investment Dimensions Group Inc,N.A.,354.308
NWZLX US Equity,NTNWD LOOMIS A/C GRW-A,5/31/2017,Equity,Nationwide Mutual Funds,N.A.,354.129
JSVIX US Equity,EASTERLY INCOME OPPORT-I,8/21/2018,Fixed Income,James Alpha Funds Trust,N.A.,353.891
SCETX US Equity,VIRTUS CEREDEX S/C VAL EQ-I,8/31/1994,Equity,Virtus Asset Trust,N.A.,353.722
SCQGX US Equity,DWS LRG CAP FOCUS GRW-S,5/15/1991,Equity,DWS Investment Trust,N.A.,353.164
FMITX US Equity,NUVEEN MI MUNICIPAL BOND-A,6/27/1985,Fixed Income,Nuveen Multistate Trust I,N.A.,353.117
PMX US Equity,PIMCO MUNI INCOME FUND III,10/31/2002,Fixed Income,PIMCO Funds/Closed-End/USA,N.A.,352.666
FRNRX US Equity,FRANKLIN NATURAL RESOURC-A,6/5/1995,Equity,Franklin Mutual Series Funds,Materials,352.573
LSHIX US Equity,LOOMIS SAYLES INST HIGH INC,6/5/1996,Fixed Income,Loomis Sayles Funds I,N.A.,351.893
PLDTX US Equity,PIMCO LOW DURATION II-INST,10/31/1991,Fixed Income,PIMCO Funds,N.A.,351.783
BSNIX US Equity,BAIRD STRAT MUNI BND-INST,11/15/2019,Fixed Income,Baird Funds Inc,N.A.,351.68
EXCRX US Equity,MANNING & NAPIER COR BND-S,4/21/2005,Fixed Income,Manning & Napier Fund Inc,N.A.,351.493
JGH US Equity,NUVEEN GLOBAL H-I FD,11/24/2014,Fixed Income,Nuveen Closed-End Funds/USA,N.A.,351.251
BIAZX US Equity,BROWN ADVISORY MORT SEC-INV,12/26/2013,Fixed Income,Brown Advisory Funds,N.A.,351.11
TSSAX US Equity,THORNBURG STRAT MUNI INC-A,4/1/2009,Fixed Income,Thornburg Investment Trust,N.A.,350.885
BISMX US Equity,BRANDES INTL SM CAP EQTY-I,2/1/2012,Equity,Brandes Investment Trust,N.A.,350.88
CAVAX US Equity,CATHOLIC VALUES EQUITY-F,3/31/2015,Equity,SEI Catholic Values Trust,N.A.,350.094
NEV US Equity,NUVEEN ENH MUNI VALUE FD,9/24/2009,Fixed Income,Nuveen Closed-End Funds/USA,N.A.,350.085
CFVLX US Equity,COMMERCE VALUE FUND,3/3/1997,Equity,Commerce Funds/The,N.A.,349.804
ALHAX US Equity,AB LIMITED DURATION HI-A,12/7/2011,Fixed Income,AB Bond Fund Inc,N.A.,349.697
EAAMX US Equity,EATON VAN M/A CRDT-A,10/31/2011,Fixed Income,Eaton Vance Mutual Funds Trust,N.A.,349.286
FMHI US Equity,FIRST TRUST MUNICIPAL HIGH I,11/2/2017,Fixed Income,First Trust ETFs/USA,N.A.,348.622
ECOIX US Equity,ECOFIN GLBL RENEW INFRA-INST,8/7/2020,Equity,Managed Portfolio Series,N.A.,348.298
JRS US Equity,NUVEEN REAL EST INC FD,11/15/2001,Equity,Nuveen Closed-End Funds/USA,Real Estate,348.054
SAUMX US Equity,SA US SMALL COMPANY-INV,7/29/1999,Equity,SA Funds Investment Trust,N.A.,347.831
MGRIX US Equity,MARSICO GROWTH FUND-INV,12/31/1997,Equity,Marsico Investment Fund/The,N.A.,347.551
LPCIX US Equity,METLIFE CORE PLUS FUND-I,12/22/2014,Fixed Income,Advisors Inner Circle Fund III/MetLife Investment Management LLC,N.A.,347.299
PCEMX US Equity,PACE INTL EMG MKT EQTY-P,8/24/1995,Equity,PACE Select Advisors Trust,N.A.,347.163
APFDX US Equity,ARTISAN GLOBAL DISCOVERY-INV,8/21/2017,Equity,Artisan Partners Funds Inc,N.A.,347.153
JISOX US Equity,JH II NEW OPPORTUNITIES-1,10/14/2005,Equity,John Hancock Funds II,N.A.,346.944
MYJ US Equity,BLACKROCK MUNIYIELD NJ FUND,4/23/1992,Fixed Income,BlackRock Funds/Closed-End/USA,N.A.,346.456
AQGNX US Equity,AQR GLOBAL EQUITY FUND-N,12/31/2009,Equity,AQR Funds,N.A.,346.332
PTUZX US Equity,PIMCO TOTAL RETURN IV-A,5/26/2011,Fixed Income,PIMCO Funds,N.A.,345.792
PFL US Equity,PIMCO INCOME STRATEGY FUND,8/29/2003,Fixed Income,PIMCO Funds/Closed-End/USA,N.A.,345.499
FLHY US Equity,FRANKLIN LIBERTY HIGH YIELD,5/30/2018,Fixed Income,Franklin LibertyShares ETFs/USA,N.A.,345.443
SSDAX US Equity,DWS SMALL CAP GROW-A,6/28/2002,Equity,DWS Investment Trust,N.A.,345.018
ARDEX US Equity,AMG RR DIV ACV-N,6/28/2005,Equity,AMG Funds IV,N.A.,344.836
JIJAX US Equity,JHF INTL DYNM GRWTH-A,4/17/2019,Equity,John Hancock Investment Trust,N.A.,344.276
JTKAX US Equity,JHF GLBL THEM OPPORT-A,12/14/2018,Equity,John Hancock Investment Trust,Thematic,343.818
EQNAX US Equity,MFS EQUITY INCOME-A,9/27/2012,Equity,MFS Municipal Series Trust,N.A.,343.429
NBMIX US Equity,NBRGR BRMN SM CAP GRW-INV,10/20/1998,Equity,Neuberger Berman Equity Funds,N.A.,342.915
FHIFX US Equity,FIDELITY FOCUSED HIGH INC,9/8/2004,Fixed Income,Fidelity Summer Street Trust,N.A.,342.479
REBAX US Equity,COLUMBIA EMERG MKTS BND-A,2/16/2006,Fixed Income,Columbia Funds Series Trust II,N.A.,342.46
IEGAX US Equity,INVESCO INTL SM COMP-A,8/31/2000,Equity,AIM Investment Funds Invesco Investment Funds,N.A.,342.226
MCSMX US Equity,MATTHEWS CHINA SM COMP-INV,5/31/2011,Equity,Matthews International Funds,N.A.,341.938
MXXVX US Equity,MATTHEW 25 FUND,10/16/1995,Equity,Matthew 25 Funds/USA,N.A.,341.928
PRCNX US Equity,T ROWE PR INTL DISC EQ,8/22/2014,Equity,T Rowe Price International Funds Inc,N.A.,341.789
BGH US Equity,BARINGS GL SH DUR HI YLD,10/25/2012,Fixed Income,Barings LLC/USA,N.A.,341.7
AVEMX US Equity,AVE MARIA VALUE FUND,5/1/2001,Equity,Schwartz Investment Trust,Thematic,341.553
JESGX US Equity,JHVIT SMALL CAP STOCK-I,4/29/2005,Equity,John Hancock Variable Insurance Trust,N.A.,341.386
MCR US Equity,MFS CHARTER INCOME TRUST,7/20/1989,Fixed Income,MFS Funds/Closed-end/USA,N.A.,340.875
PSLAX US Equity,PUTNAM SMALL CAP VALUE-A,4/13/1999,Equity,Putnam Investment Funds,N.A.,339.826
EMTAX US Equity,TRANSAM EMER MKTS DBT-A,8/31/2011,Fixed Income,Transamerica Funds,N.A.,339.732
WTAIX US Equity,WILMINGTON MUNI BND-INST,11/1/1993,Fixed Income,Wilmington Funds,N.A.,339.423
12VTSBE US Equity,1290 VT SMARTBETA EQUITY-IB,10/28/2013,Equity,EQ Advisors Trust,N.A.,339.367
DFJSX US Equity,DFA JAPAN SMALL COMPANY PORT,1/31/1986,Equity,DFA Investment Dimensions Group Inc,N.A.,339.105
SKSEX US Equity,AMG GW&K SMALL CAP VAL FND-N,4/23/1987,Equity,AMG Funds,N.A.,339.014
OIA US Equity,INVESCO MUNICIPAL INCOME OPP,9/19/1988,Fixed Income,Van Kampen Funds/Closed-end/USA,N.A.,338.725
TOBAX US Equity,TOUCHSTONE ACTIVE BOND-A,10/3/1994,Fixed Income,Touchstone Funds Group Trust,N.A.,338.345
GUHYX US Equity,VICTORY HIGH YIELD FUND-A,9/1/1998,Fixed Income,Victory Portfolios,N.A.,338.211
RPICX US Equity,T ROWE PRICE INST INTL DISCI,7/27/2010,Equity,T Rowe Price Global Funds Inc,N.A.,337.991
SLAFX US Equity,DWS LATIN AMERICA EQTY-S,12/8/1992,Equity,DWS International Fund Inc,N.A.,337.621
TDFAX US Equity,TRANSAMERICA SUS EQU INC-A,1/4/2013,Equity,Transamerica Funds,N.A.,337.579
FICNX US Equity,FIDELITY CT MUNI INC,10/29/1987,Fixed Income,Fidelity Court Street Trust,N.A.,337.497
GUT US Equity,GABELLI UTILITY TRUST,6/29/1999,Equity,Gabelli Funds/Closed-end/USA,Utilities,337.437
VNVAX US Equity,VAUGHAN NELSON MID CAP-A,10/31/2008,Equity,Natixis Funds Trust II,N.A.,336.687
WCPBX US Equity,WEITZ CORE PLUS INCOME-INST,7/31/2014,Fixed Income,Weitz Funds/The,N.A.,336.593
SCUIX US Equity,HRTFRD SCHR US SM CAP OP-I,8/6/1993,Equity,Hartford Mutual Funds II Inc,N.A.,336.552
NENGX US Equity,NORTHERN ENGAGE360 FUND,11/20/2017,Equity,Northern Funds,N.A.,336.043
UMBHX US Equity,CARILLON SCOUT SMALL CAP-I,11/17/1986,Equity,Carillon Series Trust,N.A.,335.466
MMBIX US Equity,BNY MELLON MASS IN MUNI BD-I,9/24/1985,Fixed Income,BNY Mellon Funds Trust,N.A.,334.841
OWCAX US Equity,OLD WESTBURY CA MUNI BND,12/3/2018,Fixed Income,Old Westbury Funds Inc,N.A.,334.7
FTF US Equity,FRANKLIN LTD DUR INC TR,8/27/2003,Fixed Income,Franklin Templeton Funds/Closed-end/USA,N.A.,334.469
LSDIX US Equity,LOOMIS SAY INT DUR BND-Y,9/17/1998,Fixed Income,Loomis Sayles Funds I,N.A.,334.403
MMT US Equity,MFS MULTIMARKET INC TRUST,3/1/1987,Fixed Income,MFS Funds/Closed-end/USA,N.A.,334.035
BQLCX US Equity,BRIGHT ROCK QUALITY L/C-INS,5/26/2010,Equity,Bright Rock Funds/USA,N.A.,333.439
GUSTX US Equity,GMO US TREASURY FUND,3/17/2009,Fixed Income,GMO Trust,N.A.,332.243
BKT US Equity,BLACKROCK INCOME TRUST,7/22/1988,Fixed Income,BlackRock Funds/Closed-End/USA,N.A.,332.054
CUSEX US Equity,CAPITAL GR US EQUITY FUND,4/1/2011,Equity,Capital Group Private Client Services Funds,N.A.,331.814
