year,month,day,anxious_index,consumer_sent,inflation,gdp_growth,hpi,interest_rate,m3,nrou,recession,rou,i_rate_growth
1978,1,1,9.64,83.7,62.7,0.0031916324144158,79.59,6.7,1279700000000.0,6.239311,0,6.4,0.0213414634146342
1978,1,2,9.60677777777778,83.71935483870968,62.70967741935484,0.0035855331862254,79.625,6.7,1279887096774.1936,6.239317844444444,0,6.396774193548388,0.0213414634146342
1978,1,3,9.573555555555556,83.73870967741935,62.71935483870968,0.003979433958035,79.66,6.7,1280074193548.3872,6.239324688888889,0,6.393548387096774,0.0213414634146342
1978,1,4,9.540333333333336,83.75806451612904,62.72903225806452,0.0043733347298446,79.69500000000001,6.7,1280261290322.5806,6.239331533333333,0,6.390322580645162,0.0213414634146342
1978,1,5,9.507111111111112,83.77741935483871,62.73870967741936,0.0047672355016542,79.73,6.7,1280448387096.7742,6.239338377777778,0,6.387096774193549,0.0213414634146342
1978,1,6,9.47388888888889,83.79677419354839,62.7483870967742,0.0051611362734638,79.765,6.7,1280635483870.9678,6.239345222222222,0,6.383870967741935,0.0213414634146342
1978,1,7,9.440666666666669,83.81612903225806,62.75806451612903,0.0055550370452734,79.8,6.7,1280822580645.1614,6.239352066666666,0,6.380645161290323,0.0213414634146342
1978,1,8,9.407444444444446,83.83548387096775,62.76774193548388,0.005948937817083,79.83500000000001,6.7,1281009677419.3547,6.239358911111111,0,6.37741935483871,0.0213414634146342
1978,1,9,9.374222222222222,83.85483870967742,62.77741935483871,0.0063428385888926,79.87,6.7,1281196774193.5483,6.239365755555555,0,6.374193548387097,0.0213414634146342
1978,1,10,9.341,83.8741935483871,62.78709677419355,0.0067367393607022,79.905,6.7,1281383870967.742,6.239372599999999,0,6.370967741935484,0.0213414634146342
1978,1,11,9.307777777777778,83.89354838709677,62.79677419354839,0.0071306401325117,79.94,6.7,1281570967741.9355,6.239379444444444,0,6.367741935483871,0.0213414634146342
1978,1,12,9.274555555555557,83.91290322580645,62.80645161290322,0.0075245409043213,79.97500000000001,6.7,1281758064516.1292,6.2393862888888885,0,6.364516129032258,0.0213414634146342
